Turbine_ID,datetime,Active_Power,Wind_Speed_10m,Wind_Direction_50m,Wind_Speed_50m,Temperature,Relative_Humidity,Surface_Pressure,Precipitation
WTG10,2024-01-02 01:00:00,851.6053333333333,4.77,51.5,6.84,24.85,86.84,100.91,1.27
WTG01,2024-01-02 02:00:00,674.7413333333334,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG02,2024-01-02 02:00:00,752.1813333333333,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG03,2024-01-02 02:00:00,556.9706666666667,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG04,2024-01-02 02:00:00,609.568,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG05,2024-01-02 02:00:00,753.5146666666666,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG06,2024-01-02 02:00:00,724.9386666666666,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG07,2024-01-02 02:00:00,816.192,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG08,2024-01-02 02:00:00,745.9946666666666,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG09,2024-01-02 02:00:00,682.1333333333333,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG10,2024-01-02 02:00:00,782.1439999999999,4.66,49.8,6.68,24.81,87.05,100.86,0.52
WTG01,2024-01-02 03:00:00,884.8000000000001,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG02,2024-01-02 03:00:00,906.944,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG03,2024-01-02 03:00:00,689.312,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG04,2024-01-02 03:00:00,796.1493333333333,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG05,2024-01-02 03:00:00,867.456,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG06,2024-01-02 03:00:00,774.6773333333334,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG07,2024-01-02 03:00:00,815.3919999999999,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG08,2024-01-02 03:00:00,836.1813333333333,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG09,2024-01-02 03:00:00,948.0106666666667,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG10,2024-01-02 03:00:00,926.1120000000001,4.84,46.0,6.91,24.85,87.13,100.83,0.1
WTG01,2024-01-02 04:00:00,982.9973333333334,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG02,2024-01-02 04:00:00,877.0133333333333,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG03,2024-01-02 04:00:00,835.7333333333332,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG04,2024-01-02 04:00:00,803.52,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG05,2024-01-02 04:00:00,787.968,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG06,2024-01-02 04:00:00,851.1146666666667,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG07,2024-01-02 04:00:00,835.8613333333333,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG08,2024-01-02 04:00:00,843.0506666666666,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG09,2024-01-02 04:00:00,879.9253333333332,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG10,2024-01-02 04:00:00,825.5680000000001,5.06,44.0,7.21,24.89,87.03,100.85,0.05
WTG01,2024-01-02 05:00:00,1006.5600000000001,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG02,2024-01-02 05:00:00,969.0453333333334,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG03,2024-01-02 05:00:00,925.0773333333333,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG04,2024-01-02 05:00:00,930.3679999999999,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG05,2024-01-02 05:00:00,821.9306666666668,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG06,2024-01-02 05:00:00,1025.9413333333334,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG07,2024-01-02 05:00:00,980.576,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG08,2024-01-02 05:00:00,972.5013333333333,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG09,2024-01-02 05:00:00,877.3866666666667,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG10,2024-01-02 05:00:00,944.0746666666668,5.15,44.5,7.36,24.91,87.02,100.9,0.05
WTG01,2024-01-02 06:00:00,1138.8906666666667,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG02,2024-01-02 06:00:00,1166.0373333333334,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG03,2024-01-02 06:00:00,1119.7546666666667,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG04,2024-01-02 06:00:00,1293.9840000000002,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG05,2024-01-02 06:00:00,1153.6000000000001,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG06,2024-01-02 06:00:00,1095.2746666666667,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG07,2024-01-02 06:00:00,1221.9413333333334,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG08,2024-01-02 06:00:00,1198.6560000000002,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG09,2024-01-02 06:00:00,1116.4906666666666,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG10,2024-01-02 06:00:00,1091.0506666666668,5.26,46.2,7.28,25.21,86.5,100.99,0.05
WTG01,2024-01-02 07:00:00,1111.8933333333334,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG02,2024-01-02 07:00:00,1087.9893333333332,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG03,2024-01-02 07:00:00,1047.6373333333333,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG04,2024-01-02 07:00:00,950.5386666666667,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG05,2024-01-02 07:00:00,982.4746666666666,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG06,2024-01-02 07:00:00,974.6240000000001,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG07,2024-01-02 07:00:00,1023.5093333333334,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG08,2024-01-02 07:00:00,1018.1013333333334,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG09,2024-01-02 07:00:00,1056.0853333333334,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG10,2024-01-02 07:00:00,1045.0346666666667,5.66,47.6,6.95,25.9,84.77,101.08,0.07
WTG01,2024-01-02 08:00:00,823.8933333333333,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG02,2024-01-02 08:00:00,741.5039999999999,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG03,2024-01-02 08:00:00,910.208,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG04,2024-01-02 08:00:00,819.3493333333332,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG05,2024-01-02 08:00:00,816.2133333333333,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG06,2024-01-02 08:00:00,892.9173333333333,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG07,2024-01-02 08:00:00,857.8026666666666,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG08,2024-01-02 08:00:00,946.3679999999999,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG09,2024-01-02 08:00:00,897.792,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG10,2024-01-02 08:00:00,861.632,5.96,48.4,7.01,26.47,82.69,101.13,0.14
WTG01,2024-01-02 09:00:00,1125.3653333333334,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG02,2024-01-02 09:00:00,1156.288,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG03,2024-01-02 09:00:00,1164.2666666666667,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG04,2024-01-02 09:00:00,1424.6613333333335,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG05,2024-01-02 09:00:00,1223.7653333333335,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG06,2024-01-02 09:00:00,1189.2586666666666,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG07,2024-01-02 09:00:00,1282.3893333333333,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG08,2024-01-02 09:00:00,1305.8773333333334,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG09,2024-01-02 09:00:00,1237.1733333333334,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG10,2024-01-02 09:00:00,1150.6346666666666,6.21,49.4,7.22,26.94,80.52,101.13,0.18
WTG01,2024-01-02 10:00:00,1444.7146666666667,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG02,2024-01-02 10:00:00,1037.0026666666665,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG03,2024-01-02 10:00:00,1327.68,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG04,2024-01-02 10:00:00,1265.12,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG05,2024-01-02 10:00:00,1329.4293333333333,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG06,2024-01-02 10:00:00,1291.84,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG07,2024-01-02 10:00:00,1580.7253333333335,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG08,2024-01-02 10:00:00,1579.2426666666668,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG09,2024-01-02 10:00:00,1624.896,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG10,2024-01-02 10:00:00,1412.0106666666668,6.22,49.9,7.16,27.39,79.05,101.09,0.81
WTG01,2024-01-02 11:00:00,1194.24,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG02,2024-01-02 11:00:00,1342.7626666666667,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG03,2024-01-02 11:00:00,1338.4106666666667,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG04,2024-01-02 11:00:00,1367.7333333333333,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG05,2024-01-02 11:00:00,1379.2426666666668,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG06,2024-01-02 11:00:00,1195.9786666666666,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG07,2024-01-02 11:00:00,1498.8373333333332,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG08,2024-01-02 11:00:00,1402.3573333333334,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG09,2024-01-02 11:00:00,1295.4026666666666,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG10,2024-01-02 11:00:00,1492.0,6.09,49.5,6.93,27.77,77.84,101.0,0.01
WTG01,2024-01-02 12:00:00,1047.9573333333335,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG02,2024-01-02 12:00:00,1434.1653333333334,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG03,2024-01-02 12:00:00,1057.3653333333334,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG04,2024-01-02 12:00:00,1347.232,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG05,2024-01-02 12:00:00,1209.2266666666667,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG06,2024-01-02 12:00:00,1313.0773333333334,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG07,2024-01-02 12:00:00,1389.5146666666667,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG08,2024-01-02 12:00:00,1394.816,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG09,2024-01-02 12:00:00,1108.0853333333334,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG10,2024-01-02 12:00:00,1345.1200000000001,5.98,47.6,6.81,27.96,77.23,100.89,0.06
WTG01,2024-01-02 13:00:00,1165.9733333333334,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG02,2024-01-02 13:00:00,1192.5973333333334,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG03,2024-01-02 13:00:00,1182.4426666666666,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG04,2024-01-02 13:00:00,902.9866666666667,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG05,2024-01-02 13:00:00,1073.2693333333334,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG06,2024-01-02 13:00:00,1174.0159999999998,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG07,2024-01-02 13:00:00,1176.5973333333334,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG08,2024-01-02 13:00:00,1110.4426666666666,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG09,2024-01-02 13:00:00,1079.4453333333333,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG10,2024-01-02 13:00:00,1062.1866666666667,6.0,45.0,6.86,27.88,77.65,100.79,0.11
WTG01,2024-01-02 14:00:00,1332.4053333333334,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG02,2024-01-02 14:00:00,1250.7306666666666,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG03,2024-01-02 14:00:00,1168.6826666666666,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG04,2024-01-02 14:00:00,1120.1493333333333,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG05,2024-01-02 14:00:00,1142.304,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG06,2024-01-02 14:00:00,1187.52,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG07,2024-01-02 14:00:00,1126.5813333333333,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG08,2024-01-02 14:00:00,1089.5253333333333,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG09,2024-01-02 14:00:00,1207.5946666666666,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG10,2024-01-02 14:00:00,1518.7306666666666,6.12,43.3,7.05,27.7,78.57,100.76,0.1
WTG01,2024-01-02 15:00:00,1655.1253333333334,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG02,2024-01-02 15:00:00,1563.5946666666666,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG03,2024-01-02 15:00:00,1660.4373333333333,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG04,2024-01-02 15:00:00,1434.6453333333332,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG05,2024-01-02 15:00:00,1509.4293333333333,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG06,2024-01-02 15:00:00,1724.0853333333334,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG07,2024-01-02 15:00:00,1687.5733333333335,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG08,2024-01-02 15:00:00,1704.6826666666666,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG09,2024-01-02 15:00:00,1795.2533333333333,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG10,2024-01-02 15:00:00,1850.8266666666666,6.12,42.7,7.19,27.35,80.16,100.77,0.06
WTG01,2024-01-02 16:00:00,2119.8933333333334,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG02,2024-01-02 16:00:00,1956.0106666666668,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG03,2024-01-02 16:00:00,2295.1466666666665,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG04,2024-01-02 16:00:00,2313.856,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG05,2024-01-02 16:00:00,2314.208,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG06,2024-01-02 16:00:00,1573.8880000000001,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG07,2024-01-02 16:00:00,2262.421333333333,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG08,2024-01-02 16:00:00,2068.8533333333335,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG09,2024-01-02 16:00:00,2178.6026666666667,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG10,2024-01-02 16:00:00,2235.7226666666666,5.83,42.3,7.18,26.83,83.0,100.82,0.04
WTG01,2024-01-02 17:00:00,2054.8053333333332,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG02,2024-01-02 17:00:00,2503.4773333333333,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG03,2024-01-02 17:00:00,2198.336,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG04,2024-01-02 17:00:00,2184.661333333333,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG05,2024-01-02 17:00:00,1892.5226666666667,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG06,2024-01-02 17:00:00,1938.3146666666669,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG07,2024-01-02 17:00:00,2084.842666666667,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG08,2024-01-02 17:00:00,2146.058666666667,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG09,2024-01-02 17:00:00,1710.8586666666667,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG10,2024-01-02 17:00:00,1894.4106666666667,5.39,42.1,7.36,26.09,86.24,100.89,0.03
WTG01,2024-01-02 18:00:00,1837.1413333333333,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG02,2024-01-02 18:00:00,1806.1546666666666,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG03,2024-01-02 18:00:00,1762.0159999999998,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG04,2024-01-02 18:00:00,1775.5733333333335,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG05,2024-01-02 18:00:00,1720.2880000000002,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG06,2024-01-02 18:00:00,1573.8453333333334,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG07,2024-01-02 18:00:00,1570.2506666666668,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG08,2024-01-02 18:00:00,1585.7813333333334,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG09,2024-01-02 18:00:00,1478.624,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG10,2024-01-02 18:00:00,1477.7386666666669,5.45,43.0,7.56,25.73,87.08,100.99,0.01
WTG01,2024-01-02 19:00:00,1214.08,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG02,2024-01-02 19:00:00,1502.4106666666667,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG03,2024-01-02 19:00:00,1237.4613333333334,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG04,2024-01-02 19:00:00,1401.664,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG05,2024-01-02 19:00:00,1169.6213333333333,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG06,2024-01-02 19:00:00,1425.3973333333333,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG07,2024-01-02 19:00:00,1244.9173333333333,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG08,2024-01-02 19:00:00,1368.6293333333333,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG09,2024-01-02 19:00:00,1102.0906666666667,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG10,2024-01-02 19:00:00,1205.696,5.43,44.0,7.58,25.53,87.46,101.07,0.0
WTG01,2024-01-02 20:00:00,1555.2213333333332,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG02,2024-01-02 20:00:00,1356.5546666666667,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG03,2024-01-02 20:00:00,1169.44,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG04,2024-01-02 20:00:00,1428.0213333333334,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG05,2024-01-02 20:00:00,1620.1066666666666,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG06,2024-01-02 20:00:00,1469.7066666666667,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG07,2024-01-02 20:00:00,1316.448,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG08,2024-01-02 20:00:00,1386.4746666666667,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG09,2024-01-02 20:00:00,1429.5573333333334,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG10,2024-01-02 20:00:00,1214.1653333333334,5.32,45.4,7.47,25.36,87.84,101.1,0.0
WTG01,2024-01-02 21:00:00,1220.5333333333333,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG02,2024-01-02 21:00:00,1096.4373333333333,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG03,2024-01-02 21:00:00,860.4373333333333,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG04,2024-01-02 21:00:00,1161.9733333333334,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG05,2024-01-02 21:00:00,1101.0133333333333,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG06,2024-01-02 21:00:00,1071.296,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG07,2024-01-02 21:00:00,1053.12,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG08,2024-01-02 21:00:00,1121.0240000000001,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG09,2024-01-02 21:00:00,1001.9946666666666,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG10,2024-01-02 21:00:00,1114.1653333333334,5.14,46.7,7.26,25.22,88.11,101.08,0.0
WTG01,2024-01-02 22:00:00,1026.944,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG02,2024-01-02 22:00:00,924.768,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG03,2024-01-02 22:00:00,1002.2613333333334,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG04,2024-01-02 22:00:00,944.352,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG05,2024-01-02 22:00:00,1086.9546666666668,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG06,2024-01-02 22:00:00,931.0826666666667,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG07,2024-01-02 22:00:00,974.6773333333334,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG08,2024-01-02 22:00:00,953.6,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG09,2024-01-02 22:00:00,1017.5893333333333,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG10,2024-01-02 22:00:00,1086.24,4.94,47.8,7.02,25.09,88.3,101.02,0.0
WTG01,2024-01-02 23:00:00,723.9253333333332,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG02,2024-01-02 23:00:00,799.1573333333332,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG03,2024-01-02 23:00:00,800.9386666666666,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG04,2024-01-02 23:00:00,858.4426666666667,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG05,2024-01-02 23:00:00,758.1333333333333,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG06,2024-01-02 23:00:00,760.9706666666666,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG07,2024-01-02 23:00:00,785.984,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG08,2024-01-02 23:00:00,776.4906666666666,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG09,2024-01-02 23:00:00,785.6533333333333,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG10,2024-01-02 23:00:00,816.96,4.75,48.5,6.78,24.99,88.37,100.96,0.0
WTG01,2024-01-03 00:00:00,522.7093333333333,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG02,2024-01-03 00:00:00,612.3306666666667,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG03,2024-01-03 00:00:00,542.5066666666667,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG04,2024-01-03 00:00:00,507.488,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG05,2024-01-03 00:00:00,560.4906666666667,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG06,2024-01-03 00:00:00,481.5786666666666,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG07,2024-01-03 00:00:00,504.98133333333334,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG08,2024-01-03 00:00:00,550.0906666666666,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG09,2024-01-03 00:00:00,557.504,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG10,2024-01-03 00:00:00,573.1626666666667,4.61,48.6,6.6,24.92,88.31,100.88,0.0
WTG01,2024-01-03 01:00:00,510.12266666666665,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG02,2024-01-03 01:00:00,430.816,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG03,2024-01-03 01:00:00,423.2853333333333,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG04,2024-01-03 01:00:00,463.2853333333333,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG05,2024-01-03 01:00:00,458.4213333333333,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG06,2024-01-03 01:00:00,440.5653333333333,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG07,2024-01-03 01:00:00,401.1413333333333,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG08,2024-01-03 01:00:00,387.41333333333336,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG09,2024-01-03 01:00:00,400.97066666666666,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG10,2024-01-03 01:00:00,435.616,4.53,48.2,6.49,24.86,88.11,100.81,0.0
WTG01,2024-01-03 02:00:00,371.1466666666667,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG02,2024-01-03 02:00:00,341.3546666666667,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG03,2024-01-03 02:00:00,318.59200000000004,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG04,2024-01-03 02:00:00,316.29866666666663,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG05,2024-01-03 02:00:00,271.36,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG06,2024-01-03 02:00:00,310.336,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG07,2024-01-03 02:00:00,292.5226666666667,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG08,2024-01-03 02:00:00,297.71733333333333,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG09,2024-01-03 02:00:00,371.5626666666667,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG10,2024-01-03 02:00:00,338.688,4.45,47.2,6.39,24.82,87.83,100.77,0.01
WTG01,2024-01-03 03:00:00,263.8293333333333,4.42,45.4,6.34,24.81,87.59,100.78,0.01
WTG02,2024-01-03 03:00:00,263.4026666666667,4.42,45.4,6.34,24.81,87.59,100.78,0.01
WTG03,2024-01-03 03:00:00,284.36266666666666,4.42,45.4,6.34,24.81,87.59,100.78,0.01
WTG04,2024-01-03 03:00:00,316.768,4.42,45.4,6.34,24.81,87.59,100.78,0.01
WTG05,2024-01-03 03:00:00,376.17066666666665,4.42,45.4,6.34,24.81,87.59,100.78,0.01
WTG06,2024-01-03 03:00:00,353.40799999999996,4.42,45.4,6.34,24.81,87.59,100.78,0.01
WTG07,2024-01-03 03:00:00,353.30133333333333,4.42,45.4,6.34,24.81,87.59,100.78,0.01
